,Data_Source,Airline_Name,Aircraft_Type,Cabin_Class,Type_Of_Lounge,Type_Of_Traveller,Date_Visit,Date_Flown,Airport,Route,Cabin_Staff_Service,Lounge_Staff_Service,Bar_And_Beverages,Food_And_Beverages,Ground_Service,Catering,Cleanliness,Comfort,Aisle_Space,Wifi_And_Connectivity,Inflight_Entertainment,Viewing_Tv_Screen,Power_Supply,Seat,Seat_Type,Seat_Comfort,Seat_Legroom,Seat_Storage,Seat_Width,Seat_Recline,Washrooms,Value_For_Money,Overall_Customer_Rating,Recommended,Date_Review,Review,Sentence,LABEL_SEAT,LABEL_BED,LABEL_IFE,LABEL_FOOD,LABEL_NOISE,LABEL_TEMPERATURE,LABEL_HUMIDITY,LABEL_CABIN CREW,LABEL_LAVATORY SPACE,LABEL_PRICE,LABEL_LOST BAGGAGE,LABEL_CHECK IN,LABEL_PUNCTUALITY,LABEL_ATTRACTIVE AIRCRAFT,LABEL_SAV,LABEL_BOARDING,LABEL_GENERAL,Unnamed: 54
2813,SeatGuru,british-airways,Boeing 747-400 B,,,,,,,,,,,,,,,,,,,,,Seat 60A,,,,,,,,,,,2013/07/17,This seat has more privacy as opposed to the isle seat  however if you require to leave your seat you may approach difficulty as the person diagnol to you may be sleeping  therefore you would require to climb over them. Overall this seat is more for sleeping,overall this seat is more for sleeping,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2814,SeatGuru,british-airways,Boeing 747-400 B,,,,,,,,,,,,,,,,,,,,,Seat 31B,,,,,,,,,,,2013/05/26,An excellent seat with no one immediately behind you. I prefer the aisle  which prevents having to climb over anyone on this long  overnight flight.,an excellent seat with no one immediately behind you,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2815,SeatGuru,british-airways,Boeing 747-400 B,,,,,,,,,,,,,,,,,,,,,Seat 31B,,,,,,,,,,,2013/05/26,An excellent seat with no one immediately behind you. I prefer the aisle  which prevents having to climb over anyone on this long  overnight flight.,i prefer the aisle  which prevents having to climb over anyone on this long  overnight flight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2816,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 63K,,,,,,,,,,,2019/09/27,"63k very good  you can get between seat and side to get out_x000D_
the rest of BA apart from staff is terrible late departures  poor class boarding   very poor food and stone age IFE  dirty said to be deep clean aircraft BA disgraceful but you dont care  or you would retire these graceful 747s   I love them but they are now past their retirement date  but BA keep selling Business class tickets for a sub par service","63k very good  you can get between seat and side to get out_x000D_
the rest of ba apart from staff is terrible late departures  poor class boarding   very poor food and stone age ife  dirty said to be deep clean aircraft ba disgraceful but you dont care  or you would retire these graceful 747s   i love them but they are now past their retirement date  but ba keep selling business class tickets for a sub par service",0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,
2817,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 49A,,,,,,,,,,,2019/08/16,Curvature of fugilage made the seat very tight and uncomfortable,curvature of fugilage made the seat very tight and uncomfortable,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2818,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 64a,,,,,,,,,,,2019/07/04,This seat is great because you don't have to climb over anyone to get out.,this seat is great because you don't have to climb over anyone to get out,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2819,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 13D,,,,,,,,,,,2019/04/19,5inch TV and no charging point,5inch tv and no charging point,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2820,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 50A,,,,,,,,,,,2019/02/16,50A is as good as any seat in economy and better than many. Viewing through the window is comfortable and the seat has the added advantage that with no seat behind  you can recline the seat without inconveniencing anyone behind and there is no danger of some urchin kicking the back of your seat for 8 hours.,50a is as good as any seat in economy and better than many,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2821,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 50A,,,,,,,,,,,2019/02/16,50A is as good as any seat in economy and better than many. Viewing through the window is comfortable and the seat has the added advantage that with no seat behind  you can recline the seat without inconveniencing anyone behind and there is no danger of some urchin kicking the back of your seat for 8 hours.,viewing through the window is comfortable and the seat has the added advantage that with no seat behind  you can recline the seat without inconveniencing anyone behind and there is no danger of some urchin kicking the back of your seat for 8 hours,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2822,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 4E,,,,,,,,,,,2019/02/10,This middle section seat has very little privacy as it's open on the entire left side. The drink area is tiny (unless you open the giant dining table) and there is no storage like on the window side seats (which have a little closet and storage bin),this middle section seat has very little privacy as it's open on the entire left side,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2823,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 4E,,,,,,,,,,,2019/02/10,This middle section seat has very little privacy as it's open on the entire left side. The drink area is tiny (unless you open the giant dining table) and there is no storage like on the window side seats (which have a little closet and storage bin),the drink area is tiny (unless you open the giant dining table) and there is no storage like on the window side seats (which have a little closet and storage bin),-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2824,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 62K,,,,,,,,,,,2017/09/12,If you are tall  this is one of the very few seats with good legroom on the plane.,if you are tall  this is one of the very few seats with good legroom on the plane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2825,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 63A,,,,,,,,,,,2017/07/30,Great seat although not really that comfortable to lie flat in  great locker space at the side and handy shelf.,great seat although not really that comfortable to lie flat in  great locker space at the side and handy shelf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2826,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 29K,,,,,,,,,,,2017/03/06,Good seat u actually can view out the window  I really love the 747-400,good seat u actually can view out the window  i really love the 747-400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2827,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 30a,,,,,,,,,,,2017/02/24,this is a really good seat with easy access out as there is no seat in front  however the comfort etc leaves a lot to be desired  as this plane is really showing its age.,this is a really good seat with easy access out as there is no seat in front  however the comfort etc leaves a lot to be desired  as this plane is really showing its age,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2828,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 29k,,,,,,,,,,,2017/02/20,Great seat..,great seat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2829,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 20k,,,,,,,,,,,2017/01/28,If  like me you carry a few extra pounds getting into this seat can be uncomfortable  - a squeeze against the bulkhead,if  like me you carry a few extra pounds getting into this seat can be uncomfortable  - a squeeze against the bulkhead,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2830,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 49D,,,,,,,,,,,2016/11/14,I agree that the plane feels old and very dated. My seat was uncomfortable and was bumped constantly by the crew walking by. No foot rest to be found and special to this flight no TV or reading lights.. It was a long  cramped  boring flight.,i agree that the plane feels old and very dated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2831,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 49D,,,,,,,,,,,2016/11/14,I agree that the plane feels old and very dated. My seat was uncomfortable and was bumped constantly by the crew walking by. No foot rest to be found and special to this flight no TV or reading lights.. It was a long  cramped  boring flight.,my seat was uncomfortable and was bumped constantly by the crew walking by,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2832,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 49D,,,,,,,,,,,2016/11/14,I agree that the plane feels old and very dated. My seat was uncomfortable and was bumped constantly by the crew walking by. No foot rest to be found and special to this flight no TV or reading lights.. It was a long  cramped  boring flight.,no foot rest to be found and special to this flight no tv or reading lights,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2833,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 49D,,,,,,,,,,,2016/11/14,I agree that the plane feels old and very dated. My seat was uncomfortable and was bumped constantly by the crew walking by. No foot rest to be found and special to this flight no TV or reading lights.. It was a long  cramped  boring flight.,it was a long  cramped  boring flight,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
2834,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 48K,,,,,,,,,,,2016/06/10,its a good seat with a good wing view so you can see the engine and flaps would recommend for anyone who likes watching the flight control serfices,its a good seat with a good wing view so you can see the engine and flaps would recommend for anyone who likes watching the flight control serfices,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2835,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 62k,,,,,,,,,,,2015/09/30,BA Club World seats have fixed leg room due to configuration  so exit row seats cannot have more legroom.  However 62 a/k and 64 a/k are best seats in this cabin.  They have a ledge with storage compartments next to the window and there are no persons legs to climb over when leaving the seat while in flight. Because of the specific storage compartment configuration and the high privacy levels 64a and 64k are the best Club World seats on the plane.,ba club world seats have fixed leg room due to configuration  so exit row seats cannot have more legroom,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2836,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 62k,,,,,,,,,,,2015/09/30,BA Club World seats have fixed leg room due to configuration  so exit row seats cannot have more legroom.  However 62 a/k and 64 a/k are best seats in this cabin.  They have a ledge with storage compartments next to the window and there are no persons legs to climb over when leaving the seat while in flight. Because of the specific storage compartment configuration and the high privacy levels 64a and 64k are the best Club World seats on the plane.,however 62 a/k and 64 a/k are best seats in this cabin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2837,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 62k,,,,,,,,,,,2015/09/30,BA Club World seats have fixed leg room due to configuration  so exit row seats cannot have more legroom.  However 62 a/k and 64 a/k are best seats in this cabin.  They have a ledge with storage compartments next to the window and there are no persons legs to climb over when leaving the seat while in flight. Because of the specific storage compartment configuration and the high privacy levels 64a and 64k are the best Club World seats on the plane.,they have a ledge with storage compartments next to the window and there are no persons legs to climb over when leaving the seat while in flight,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2838,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 62k,,,,,,,,,,,2015/09/30,BA Club World seats have fixed leg room due to configuration  so exit row seats cannot have more legroom.  However 62 a/k and 64 a/k are best seats in this cabin.  They have a ledge with storage compartments next to the window and there are no persons legs to climb over when leaving the seat while in flight. Because of the specific storage compartment configuration and the high privacy levels 64a and 64k are the best Club World seats on the plane.,because of the specific storage compartment configuration and the high privacy levels 64a and 64k are the best club world seats on the plane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2839,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 1K,,,,,,,,,,,2014/08/31,Seat 1A and 1K are good choices.  There is no traffic at this end of first class except at the very start and end of the flight  there is a ton of storage in the closet that you don't have to stretch for and arguably  they have the best view of the plane except maybe for the two blokes upstairs.,seat 1a and 1k are good choices,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2840,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 1K,,,,,,,,,,,2014/08/31,Seat 1A and 1K are good choices.  There is no traffic at this end of first class except at the very start and end of the flight  there is a ton of storage in the closet that you don't have to stretch for and arguably  they have the best view of the plane except maybe for the two blokes upstairs.,there is no traffic at this end of first class except at the very start and end of the flight  there is a ton of storage in the closet that you don't have to stretch for and arguably  they have the best view of the plane except maybe for the two blokes upstairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2841,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 63 J and 63 B,,,,,,,,,,,2014/03/02,Excellent choice of seats as it was dark the whole journey and did not need a window seat and it meant we did not have to climb over anyones legs to go to the rest room  excellent flight frpm Singapore.,excellent choice of seats as it was dark the whole journey and did not need a window seat and it meant we did not have to climb over anyones legs to go to the rest room  excellent flight frpm singapore,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
2842,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 63J,,,,,,,,,,,2014/01/14,Upper deck is fantastic  whole upper deck is perfect and also all staff there is highly professional  i prefer seat near exit because of additonal space for my legs but even other set are very good  this area is silent with polite behaviour of staff  I would like to use this opportunity and thanks to BA for their good choice,upper deck is fantastic  whole upper deck is perfect and also all staff there is highly professional  i prefer seat near exit because of additonal space for my legs but even other set are very good  this area is silent with polite behaviour of staff  i would like to use this opportunity and thanks to ba for their good choice,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
2843,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 28b,,,,,,,,,,,2013/09/25,Very decent seat  lots of leg room and room to leave stuff around you after take off. Food was decent and staff pleasant enough. One of the better long haul flights for me.,very decent seat  lots of leg room and room to leave stuff around you after take off,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2844,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 28b,,,,,,,,,,,2013/09/25,Very decent seat  lots of leg room and room to leave stuff around you after take off. Food was decent and staff pleasant enough. One of the better long haul flights for me.,food was decent and staff pleasant enough,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
2845,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 28b,,,,,,,,,,,2013/09/25,Very decent seat  lots of leg room and room to leave stuff around you after take off. Food was decent and staff pleasant enough. One of the better long haul flights for me.,one of the better long haul flights for me,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
2846,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 4e,,,,,,,,,,,2013/07/09,As it is in their entire first class service  this seat is an excellent seat. Though you dont get as much privacy or shelving as a wall seat  this seat is great for travelling with a partner,as it is in their entire first class service  this seat is an excellent seat,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2847,SeatGuru,british-airways,Boeing 747-400 C,,,,,,,,,,,,,,,,,,,,,Seat 4e,,,,,,,,,,,2013/07/09,As it is in their entire first class service  this seat is an excellent seat. Though you dont get as much privacy or shelving as a wall seat  this seat is great for travelling with a partner,though you dont get as much privacy or shelving as a wall seat  this seat is great for travelling with a partner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2848,SeatGuru,klm,Boeing 747-400 combi B,,,,,,,,,,,,,,,,,,,,,Seat 29g,,,,,,,,,,,2017/09/29,Terrible seat as more than have of available footroom is blocked by inflight entertainment system.,terrible seat as more than have of available footroom is blocked by inflight entertainment system,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2849,SeatGuru,klm,Boeing 747-400 combi B,,,,,,,,,,,,,,,,,,,,,Seat 78A,,,,,,,,,,,2017/07/03,Great seat,great seat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2850,SeatGuru,klm,Boeing 747-400 combi B,,,,,,,,,,,,,,,,,,,,,Seat 14A,,,,,,,,,,,2017/06/12,Quiet enough  good window seat. Good leg room.,quiet enough  good window seat,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2851,SeatGuru,klm,Boeing 747-400 combi B,,,,,,,,,,,,,,,,,,,,,Seat 14A,,,,,,,,,,,2017/06/12,Quiet enough  good window seat. Good leg room.,good leg room,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2852,SeatGuru,klm,Boeing 747-400 combi B,,,,,,,,,,,,,,,,,,,,,Seat 71k,,,,,,,,,,,2016/09/22,Seat feels slightly cramped compared to other seats on the upper deck due to the curve of the fuselage.,seat feels slightly cramped compared to other seats on the upper deck due to the curve of the fuselage,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
